I260425 12:04:02.572554 808 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 12:04:02
I260425 12:04:31.197469 3354 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r40/2:/Table/3{6-7}] 43  applied snapshot 51994d3e from (n1,s1):1 at applied index 15 as write (total=19ms data=656 B excise=true ingestion=5@19ms)
I260425 12:04:31.213282 3317 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r33/3:/{Table/29-NamespaceTab…}] 44  applied snapshot b5799e74 from (n2,s2):2 at applied index 25 as write (total=35ms data=806 B excise=true ingestion=5@34ms)
I260425 12:04:31.724458 3378 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r45/2:/Table/4{1-2}] 45  applied snapshot 9e1394ae from (n1,s1):1 at applied index 15 as write (total=19ms data=656 B excise=true ingestion=5@19ms)
I260425 12:04:33.171271 3407 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r48/3:/Table/4{4-5}] 46  applied snapshot ae5e530d from (n2,s2):2 at applied index 25 as write (total=19ms data=805 B excise=true ingestion=5@18ms)
I260425 12:04:34.470514 3557 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r44/2:/Table/4{0-1}] 47  applied snapshot 5a0993b9 from (n1,s1):1 at applied index 17 as write (total=64ms data=714 B excise=true ingestion=5@64ms)
I260425 12:04:35.021534 3626 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r52/2:/Table/{48-50}] 48  applied snapshot 376c15fd from (n1,s1):1 at applied index 15 as write (total=23ms data=679 B excise=true ingestion=5@23ms)
I260425 12:04:36.168870 3794 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r51/2:/Table/4{7-8}] 49  applied snapshot a0513ea3 from (n1,s1):1 at applied index 26 as write (total=18ms data=4.0 KiB excise=true ingestion=5@17ms)
I260425 12:04:37.325663 3802 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r57/2:/Table/5{4-5}] 50  applied snapshot b14e3b78 from (n1,s1):1 at applied index 131 as write (total=18ms data=5.5 KiB excise=true ingestion=5@17ms)
I260425 12:04:37.660223 972 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r35/2:/{NamespaceTab…-Table/32},raft] 51  rejected lease request repl=(n3,s3):2 seq=2 start=1777118677.379529243,0 type=LeaseExpiration exp=1777118683.435466196,0 pro=1777118677.435466196,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118677.379529243,0 type=LeaseExpiration exp=1777118683.435466196,0 pro=1777118677.435466196,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118677.379529243,0 type=LeaseExpiration exp=1777118683.435466196,0 pro=1777118677.435466196,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118677.379529243,0 type=LeaseExpiration exp=1777118683.435466196,0 pro=1777118677.435466196,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:39.132504 3881 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r29/3:/Table/2{5-6}] 52  applied snapshot b4370f03 from (n2,s2):2 at applied index 25 as write (total=23ms data=806 B excise=true ingestion=5@23ms)
I260425 12:04:39.337345 3894 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r55/2:/Table/5{2-3}] 53  applied snapshot f161b0c7 from (n1,s1):1 at applied index 15 as write (total=30ms data=656 B excise=true ingestion=5@30ms)
I260425 12:04:39.660277 979 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r11/2:/Table/{6-7},raft] 54  rejected lease request repl=(n3,s3):2 seq=2 start=1777118679.380109913,0 type=LeaseExpiration exp=1777118685.434429891,0 pro=1777118679.434429891,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118679.380109913,0 type=LeaseExpiration exp=1777118685.434429891,0 pro=1777118679.434429891,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118679.380109913,0 type=LeaseExpiration exp=1777118685.434429891,0 pro=1777118679.434429891,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118679.380109913,0 type=LeaseExpiration exp=1777118685.434429891,0 pro=1777118679.434429891,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:41.223405 3921 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r59/2:/Table/5{6-7}] 55  applied snapshot 98a050bb from (n1,s1):1 at applied index 15 as write (total=19ms data=656 B excise=true ingestion=5@18ms)
I260425 12:04:41.732608 4035 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r62/2:/Table/{59-60}] 56  applied snapshot d72e9f27 from (n1,s1):1 at applied index 15 as write (total=17ms data=656 B excise=true ingestion=5@17ms)
I260425 12:04:42.287327 4068 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r60/2:/Table/5{7-8}] 57  applied snapshot 22deaa01 from (n1,s1):1 at applied index 15 as write (total=20ms data=656 B excise=true ingestion=5@19ms)
I260425 12:04:43.350889 3739 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r5/3:/System{/tsd-‹tse›}] 58  applied snapshot 1c94da57 from (n2,s2):2 at applied index 57 (total=199ms data=1.8 MiB excise=true ingestion=6@160ms)
I260425 12:04:43.861525 4017 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r68/2:/Table/6{5-6}] 59  applied snapshot 7939d469 from (n1,s1):1 at applied index 15 as write (total=99ms data=656 B excise=true ingestion=5@99ms)
I260425 12:04:45.906409 4249 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r65/2:/Table/6{2-3}] 60  applied snapshot a8985104 from (n1,s1):1 at applied index 15 as write (total=38ms data=656 B excise=true ingestion=5@38ms)
I260425 12:04:46.325376 4175 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r6/3:/{System‹tse›-Table/0}] 61  applied snapshot aff679b6 from (n2,s2):2 at applied index 27 as write (total=66ms data=920 B excise=true ingestion=5@58ms)
I260425 12:04:46.602372 4161 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r72/2:/Table/{69-70}] 62  applied snapshot e363fb64 from (n1,s1):1 at applied index 28 as write (total=66ms data=948 B excise=true ingestion=5@66ms)
I260425 12:04:47.660371 975 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r27/2:/Table/2{3-4},raft] 63  rejected lease request repl=(n3,s3):2 seq=2 start=1777118687.383723474,0 type=LeaseExpiration exp=1777118693.439146196,0 pro=1777118687.439146196,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118687.383723474,0 type=LeaseExpiration exp=1777118693.439146196,0 pro=1777118687.439146196,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118687.383723474,0 type=LeaseExpiration exp=1777118693.439146196,0 pro=1777118687.439146196,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118687.383723474,0 type=LeaseExpiration exp=1777118693.439146196,0 pro=1777118687.439146196,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:48.328878 4362 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r73/2:/Table/7{0-1}] 64  applied snapshot db162d39 from (n1,s1):1 at applied index 27 as write (total=66ms data=656 B excise=true ingestion=5@65ms)
I260425 12:04:49.475749 4177 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r78/2:/Table/7{5-6}] 65  applied snapshot 1a736ff3 from (n1,s1):1 at applied index 15 as write (total=64ms data=656 B excise=true ingestion=5@63ms)
I260425 12:04:49.660269 1010 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r45/2:/Table/4{1-2},raft] 66  rejected lease request repl=(n3,s3):2 seq=2 start=1777118689.384505977,0 type=LeaseExpiration exp=1777118695.440272148,0 pro=1777118689.440272148,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118689.384505977,0 type=LeaseExpiration exp=1777118695.440272148,0 pro=1777118689.440272148,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118689.384505977,0 type=LeaseExpiration exp=1777118695.440272148,0 pro=1777118689.440272148,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118689.384505977,0 type=LeaseExpiration exp=1777118695.440272148,0 pro=1777118689.440272148,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:50.783331 954 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r73/2:/Table/7{0-1},raft] 67  rejected lease request repl=(n3,s3):2 seq=2 start=1777118690.385195416,0 type=LeaseExpiration exp=1777118696.453682193,0 pro=1777118690.453682193,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118690.385195416,0 type=LeaseExpiration exp=1777118696.453682193,0 pro=1777118690.453682193,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118690.385195416,0 type=LeaseExpiration exp=1777118696.453682193,0 pro=1777118690.453682193,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118690.385195416,0 type=LeaseExpiration exp=1777118696.453682193,0 pro=1777118690.453682193,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:50.783621 4504 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r71/2:/Table/6{8-9}] 68  applied snapshot 65fb8cd8 from (n1,s1):1 at applied index 30 as write (total=63ms data=1003 B excise=true ingestion=5@62ms)
I260425 12:04:51.488737 4540 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r70/2:/Table/6{7-8}] 69  applied snapshot 49b2128f from (n1,s1):1 at applied index 15 as write (total=64ms data=656 B excise=true ingestion=5@63ms)
I260425 12:04:51.694475 934 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r24/2:/Table/2{0-1},raft] 70  rejected lease request repl=(n3,s3):2 seq=2 start=1777118691.385942258,0 type=LeaseExpiration exp=1777118697.459667726,0 pro=1777118691.459667726,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118691.385942258,0 type=LeaseExpiration exp=1777118697.459667726,0 pro=1777118691.459667726,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118691.385942258,0 type=LeaseExpiration exp=1777118697.459667726,0 pro=1777118691.459667726,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118691.385942258,0 type=LeaseExpiration exp=1777118697.459667726,0 pro=1777118691.459667726,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:52.776382 4560 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r83/2:/Table/{80-106}] 71  applied snapshot fb882cbf from (n1,s1):1 at applied index 20 as write (total=130ms data=725 B excise=true ingestion=5@130ms)
I260425 12:04:53.380600 4633 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r76/2:/Table/7{3-4}] 72  applied snapshot 5c6e5e7e from (n1,s1):1 at applied index 16 as write (total=40ms data=656 B excise=true ingestion=5@40ms)
I260425 12:04:53.661409 958 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r18/2:/Table/1{4-5},raft] 73  rejected lease request repl=(n3,s3):2 seq=2 start=1777118693.385484996,0 type=LeaseExpiration exp=1777118699.456657502,0 pro=1777118693.456657502,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118693.385484996,0 type=LeaseExpiration exp=1777118699.456657502,0 pro=1777118693.456657502,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118693.385484996,0 type=LeaseExpiration exp=1777118699.456657502,0 pro=1777118693.456657502,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118693.385484996,0 type=LeaseExpiration exp=1777118699.456657502,0 pro=1777118693.456657502,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:54.095457 4709 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r82/2:/Table/{79-80}] 74  applied snapshot 4855f41c from (n1,s1):1 at applied index 82 as write (total=67ms data=30 KiB excise=true ingestion=5@66ms)
I260425 12:04:54.837328 4789 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r80/2:/Table/7{7-8}] 75  applied snapshot 4cfe16b4 from (n1,s1):1 at applied index 15 as write (total=62ms data=656 B excise=true ingestion=5@62ms)
I260425 12:04:55.742338 951 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r57/2:/Table/5{4-5},raft] 76  rejected lease request repl=(n3,s3):2 seq=2 start=1777118695.447484607,0 type=LeaseExpiration exp=1777118701.522430936,0 pro=1777118695.522430936,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777118695.447484607,0 type=LeaseExpiration exp=1777118701.522430936,0 pro=1777118695.522430936,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777118695.447484607,0 type=LeaseExpiration exp=1777118701.522430936,0 pro=1777118695.522430936,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777118695.447484607,0 type=LeaseExpiration exp=1777118701.522430936,0 pro=1777118695.522430936,0 acq=Request: ‹proposed under invalid lease›
I260425 12:04:57.669896 4574 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r4/3:/System/{NodeLive…-tsd}] 77  applied snapshot b21e4eaf from (n1,s1):1 at applied index 64 (total=262ms data=669 KiB excise=true ingestion=6@201ms)
