I260425 16:03:44.543424 834 util/log/file_sync_buffer.go:237 ⋮ [config]   file created at: 2026/04/25 16:03:44
I260425 16:03:46.399237 203 15@kv/kvserver/storeliveness/supporter_state.go:319 ⋮ [T1,Vsystem,n3,s3] 11  provided support for store {NodeID:3 StoreID:3}; old = {Target:{NodeID:3 StoreID:3} Epoch:0 Expiration:0,0}, new = {Target:{NodeID:3 StoreID:3} Epoch:1 Expiration:1777133029.297280390,0}
I260425 16:03:46.436371 1105 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r7/2:/Table/{0-3},raft] 12  rejected lease request repl=(n3,s3):2 seq=2 start=1777133026.158718294,0 type=LeaseExpiration exp=1777133032.228655881,0 pro=1777133026.228655881,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133026.158718294,0 type=LeaseExpiration exp=1777133032.228655881,0 pro=1777133026.228655881,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133026.158718294,0 type=LeaseExpiration exp=1777133032.228655881,0 pro=1777133026.228655881,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133026.158718294,0 type=LeaseExpiration exp=1777133032.228655881,0 pro=1777133026.228655881,0 acq=Request: ‹proposed under invalid lease›
I260425 16:03:46.469457 203 15@kv/kvserver/storeliveness/requester_state.go:425 ⋮ [T1,Vsystem,n3,s3] 13  received support from store {NodeID:1 StoreID:1}; old = {Target:{NodeID:1 StoreID:1} Epoch:1 Expiration:0,0}, new = {Target:{NodeID:1 StoreID:1} Epoch:1 Expiration:1777133029.297280390,0}
I260425 16:03:46.469500 203 15@kv/kvserver/storeliveness/requester_state.go:425 ⋮ [T1,Vsystem,n3,s3] 14  received support from store {NodeID:3 StoreID:3}; old = {Target:{NodeID:3 StoreID:3} Epoch:1 Expiration:0,0}, new = {Target:{NodeID:3 StoreID:3} Epoch:1 Expiration:1777133029.297280390,0}
I260425 16:03:46.659691 203 15@kv/kvserver/storeliveness/support_manager.go:331 ⋮ [T1,Vsystem,n3,s3] 15  starting to heartbeat store {NodeID:2 StoreID:2}
I260425 16:03:46.795437 1685 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r8/2:/Table/{3-4}] 16  applied snapshot 9d501119 from (n1,s1):1 at applied index 15 as write (total=59ms data=89 KiB excise=true ingestion=5@58ms)
I260425 16:03:46.808278 203 15@kv/kvserver/storeliveness/requester_state.go:425 ⋮ [T1,Vsystem,n3,s3] 17  received support from store {NodeID:2 StoreID:2}; old = {Target:{NodeID:2 StoreID:2} Epoch:1 Expiration:0,0}, new = {Target:{NodeID:2 StoreID:2} Epoch:1 Expiration:1777133029.659732524,0}
I260425 16:03:48.524334 1975 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r3/2:/System/NodeLiveness{-Max}] 18  applied snapshot 30635fd4 from (n1,s1):1 at applied index 23 as write (total=38ms data=1.2 KiB excise=true ingestion=5@37ms)
I260425 16:03:50.043802 2101 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r9/2:/Table/{4-5}] 19  applied snapshot 560a89f9 from (n1,s1):1 at applied index 17 as write (total=47ms data=806 B excise=true ingestion=5@46ms)
I260425 16:03:50.945040 2107 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r5/2:/System{/tsd-‹tse›}] 20  applied snapshot 2c981710 from (n1,s1):1 at applied index 20 (total=327ms data=1.4 MiB excise=true ingestion=6@270ms)
I260425 16:03:52.328980 2480 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r13/2:/Table/{8-9}] 21  applied snapshot 2c62c3b5 from (n1,s1):1 at applied index 15 as write (total=72ms data=732 B excise=true ingestion=5@68ms)
I260425 16:03:53.637105 2585 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r10/2:/Table/{5-6}] 22  applied snapshot f7e17c0f from (n1,s1):1 at applied index 30 as write (total=103ms data=1.0 KiB excise=true ingestion=5@102ms)
I260425 16:03:55.148297 2544 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r14/2:/Table/{9-11}] 23  applied snapshot 8f730158 from (n1,s1):1 at applied index 16 as write (total=63ms data=656 B excise=true ingestion=5@63ms)
I260425 16:03:56.260584 2914 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r1/3:/M{in-eta2}] 24  applied snapshot b1cd6c4a from (n2,s2):2 at applied index 29 as write (total=66ms data=976 B excise=true ingestion=5@66ms)
I260425 16:03:56.556304 2923 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r15/2:/Table/1{1-2}] 25  applied snapshot e72fac7d from (n1,s1):1 at applied index 220 as write (total=41ms data=3.2 KiB excise=true ingestion=5@41ms)
I260425 16:03:57.167175 2940 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r23/2:/Table/{19-20}] 26  applied snapshot 878e6a53 from (n1,s1):1 at applied index 15 as write (total=36ms data=656 B excise=true ingestion=5@36ms)
I260425 16:03:58.896428 3024 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r16/2:/Table/1{2-3}] 27  applied snapshot 35fbebfb from (n1,s1):1 at applied index 63 as write (total=38ms data=11 KiB excise=true ingestion=5@38ms)
I260425 16:04:00.633537 3075 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r21/2:/Table/1{7-8}] 28  applied snapshot 111785c0 from (n1,s1):1 at applied index 15 as write (total=38ms data=656 B excise=true ingestion=5@37ms)
I260425 16:04:01.189455 3112 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r25/2:/Table/2{1-2}] 29  applied snapshot c299487a from (n1,s1):1 at applied index 20 as write (total=37ms data=932 B excise=true ingestion=5@37ms)
I260425 16:04:02.713100 1067 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r21/2:/Table/1{7-8},raft] 30  rejected lease request repl=(n3,s3):2 seq=2 start=1777133042.399177785,0 type=LeaseExpiration exp=1777133048.449943403,0 pro=1777133042.449943403,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133042.399177785,0 type=LeaseExpiration exp=1777133048.449943403,0 pro=1777133042.449943403,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133042.399177785,0 type=LeaseExpiration exp=1777133048.449943403,0 pro=1777133042.449943403,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133042.399177785,0 type=LeaseExpiration exp=1777133048.449943403,0 pro=1777133042.449943403,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:03.203384 3173 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r29/2:/Table/2{5-6}] 31  applied snapshot 08ce929d from (n1,s1):1 at applied index 15 as write (total=61ms data=656 B excise=true ingestion=5@61ms)
I260425 16:04:03.896578 3221 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r26/2:/Table/2{2-3}] 32  applied snapshot 5ce9de10 from (n1,s1):1 at applied index 15 as write (total=72ms data=656 B excise=true ingestion=5@71ms)
I260425 16:04:05.218428 3257 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r34/2:/NamespaceTable/{30-Max}] 33  applied snapshot 6eb2c2e5 from (n1,s1):1 at applied index 24 as write (total=91ms data=3.0 KiB excise=true ingestion=5@91ms)
I260425 16:04:05.912469 3304 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r30/2:/Table/2{6-7}] 34  applied snapshot c40ebd14 from (n1,s1):1 at applied index 15 as write (total=66ms data=656 B excise=true ingestion=5@66ms)
I260425 16:04:06.594270 3367 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r38/2:/Table/3{4-5}] 35  applied snapshot 9210a8d4 from (n1,s1):1 at applied index 15 as write (total=63ms data=656 B excise=true ingestion=5@62ms)
I260425 16:04:06.733533 1079 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r14/2:/Table/{9-11},raft] 36  rejected lease request repl=(n3,s3):2 seq=2 start=1777133046.401294105,0 type=LeaseExpiration exp=1777133052.503658323,0 pro=1777133046.503658323,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133046.401294105,0 type=LeaseExpiration exp=1777133052.503658323,0 pro=1777133046.503658323,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133046.401294105,0 type=LeaseExpiration exp=1777133052.503658323,0 pro=1777133046.503658323,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133046.401294105,0 type=LeaseExpiration exp=1777133052.503658323,0 pro=1777133046.503658323,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:08.619425 3436 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r40/2:/Table/3{6-7}] 37  applied snapshot 277786ea from (n1,s1):1 at applied index 15 as write (total=64ms data=656 B excise=true ingestion=5@64ms)
I260425 16:04:08.991460 203 15@kv/kvserver/storeliveness/supporter_state.go:319 ⋮ [T1,Vsystem,n3,s3] 38  provided support for store {NodeID:2 StoreID:2}; old = {Target:{NodeID:2 StoreID:2} Epoch:0 Expiration:0,0}, new = {Target:{NodeID:2 StoreID:2} Epoch:1 Expiration:1777133051.895628604,0}
I260425 16:04:09.332600 3495 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r28/3:/Table/2{4-5}] 39  applied snapshot 265d30d4 from (n2,s2):2 at applied index 25 as write (total=60ms data=806 B excise=true ingestion=5@51ms)
I260425 16:04:09.373835 3344 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r37/2:/Table/3{3-4}] 40  applied snapshot ad1b0928 from (n1,s1):1 at applied index 15 as write (total=70ms data=656 B excise=true ingestion=5@62ms)
I260425 16:04:11.322435 3470 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r12/3:/Table/{7-8}] 41  applied snapshot a78e0fd4 from (n2,s2):2 at applied index 33 as write (total=36ms data=903 B excise=true ingestion=5@36ms)
I260425 16:04:11.621410 3471 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r41/2:/Table/3{7-8}] 42  applied snapshot 97294971 from (n1,s1):1 at applied index 51 as write (total=37ms data=1.7 KiB excise=true ingestion=5@37ms)
I260425 16:04:12.890353 3590 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r39/2:/Table/3{5-6}] 43  applied snapshot bc3af8a9 from (n1,s1):1 at applied index 15 as write (total=37ms data=656 B excise=true ingestion=5@37ms)
I260425 16:04:14.077368 791 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r42/2:/Table/3{8-9}] 44  applied snapshot f6296b46 from (n1,s1):1 at applied index 15 as write (total=69ms data=656 B excise=true ingestion=5@69ms)
I260425 16:04:14.664309 1060 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r5/2:/System{/tsd-‹tse›},raft] 45  rejected lease request repl=(n3,s3):2 seq=2 start=1777133054.404215463,0 type=LeaseExpiration exp=1777133060.475522943,0 pro=1777133054.475522943,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133054.404215463,0 type=LeaseExpiration exp=1777133060.475522943,0 pro=1777133054.475522943,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133054.404215463,0 type=LeaseExpiration exp=1777133060.475522943,0 pro=1777133054.475522943,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133054.404215463,0 type=LeaseExpiration exp=1777133060.475522943,0 pro=1777133054.475522943,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:16.002513 3796 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r43/2:/Table/{39-40}] 46  applied snapshot 310be93c from (n1,s1):1 at applied index 35 as write (total=17ms data=1.6 KiB excise=true ingestion=5@17ms)
I260425 16:04:17.100445 3816 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r36/3:/Table/3{2-3}] 47  applied snapshot 2e37f9b7 from (n2,s2):2 at applied index 25 as write (total=17ms data=806 B excise=true ingestion=5@17ms)
I260425 16:04:17.659344 3890 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r49/2:/Table/4{5-6}] 48  applied snapshot d6a6903c from (n1,s1):1 at applied index 15 as write (total=30ms data=656 B excise=true ingestion=5@30ms)
I260425 16:04:17.682573 1087 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r30/2:/Table/2{6-7},raft] 49  rejected lease request repl=(n3,s3):2 seq=2 start=1777133057.405587708,0 type=LeaseExpiration exp=1777133063.458233990,0 pro=1777133057.458233990,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133057.405587708,0 type=LeaseExpiration exp=1777133063.458233990,0 pro=1777133057.458233990,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133057.405587708,0 type=LeaseExpiration exp=1777133063.458233990,0 pro=1777133057.458233990,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133057.405587708,0 type=LeaseExpiration exp=1777133063.458233990,0 pro=1777133057.458233990,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:18.184228 3823 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r53/2:/Table/5{0-1}] 50  applied snapshot 50b928f2 from (n1,s1):1 at applied index 15 as write (total=19ms data=656 B excise=true ingestion=5@19ms)
I260425 16:04:18.704663 3946 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r51/2:/Table/4{7-8}] 51  applied snapshot d995ff59 from (n1,s1):1 at applied index 27 as write (total=17ms data=4.0 KiB excise=true ingestion=5@17ms)
I260425 16:04:20.809337 4041 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r57/2:/Table/5{4-5}] 52  applied snapshot 46dc0998 from (n1,s1):1 at applied index 137 as write (total=19ms data=5.9 KiB excise=true ingestion=5@19ms)
I260425 16:04:21.134381 4058 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r54/3:/Table/5{1-2}] 53  applied snapshot 3833673f from (n2,s2):2 at applied index 25 as write (total=31ms data=806 B excise=true ingestion=5@31ms)
I260425 16:04:21.405575 4073 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r56/2:/Table/5{3-4}] 54  applied snapshot 640b45d2 from (n1,s1):1 at applied index 15 as write (total=18ms data=656 B excise=true ingestion=5@17ms)
I260425 16:04:22.459543 3969 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r60/2:/Table/5{7-8}] 55  applied snapshot 454a705b from (n1,s1):1 at applied index 15 as write (total=17ms data=656 B excise=true ingestion=5@17ms)
I260425 16:04:23.069444 4155 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r59/2:/Table/5{6-7}] 56  applied snapshot b322e254 from (n1,s1):1 at applied index 16 as write (total=43ms data=656 B excise=true ingestion=5@35ms)
I260425 16:04:23.164368 4121 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r55/3:/Table/5{2-3}] 57  applied snapshot bbb90345 from (n2,s2):2 at applied index 26 as write (total=35ms data=806 B excise=true ingestion=5@34ms)
I260425 16:04:24.277238 4250 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r50/3:/Table/4{6-7}] 58  applied snapshot ea18c204 from (n2,s2):2 at applied index 28 as write (total=36ms data=1.1 KiB excise=true ingestion=5@36ms)
I260425 16:04:25.330428 4261 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r22/3:/Table/1{8-9}] 59  applied snapshot 7a3b7e59 from (n2,s2):2 at applied index 25 as write (total=36ms data=806 B excise=true ingestion=5@36ms)
I260425 16:04:26.505410 4297 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r66/2:/Table/6{3-4}] 60  applied snapshot 2e7876ab from (n1,s1):1 at applied index 15 as write (total=19ms data=678 B excise=true ingestion=5@19ms)
I260425 16:04:27.170653 4138 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r32/3:/Table/2{8-9}] 61  applied snapshot 7aef8f4d from (n2,s2):2 at applied index 25 as write (total=17ms data=806 B excise=true ingestion=5@17ms)
I260425 16:04:27.690328 1083 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r38/2:/Table/3{4-5},raft] 62  rejected lease request repl=(n3,s3):2 seq=2 start=1777133067.409760867,0 type=LeaseExpiration exp=1777133073.465659017,0 pro=1777133067.465659017,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133067.409760867,0 type=LeaseExpiration exp=1777133073.465659017,0 pro=1777133067.465659017,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133067.409760867,0 type=LeaseExpiration exp=1777133073.465659017,0 pro=1777133067.465659017,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133067.409760867,0 type=LeaseExpiration exp=1777133073.465659017,0 pro=1777133067.465659017,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:28.712447 1068 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r13/2:/Table/{8-9},raft] 63  rejected lease request repl=(n3,s3):2 seq=2 start=1777133068.410109498,0 type=LeaseExpiration exp=1777133074.485537645,0 pro=1777133068.485537645,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133068.410109498,0 type=LeaseExpiration exp=1777133074.485537645,0 pro=1777133068.485537645,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133068.410109498,0 type=LeaseExpiration exp=1777133074.485537645,0 pro=1777133068.485537645,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133068.410109498,0 type=LeaseExpiration exp=1777133074.485537645,0 pro=1777133068.485537645,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:28.776073 4466 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r69/2:/Table/6{6-7}] 64  applied snapshot 29d50cb9 from (n1,s1):1 at applied index 16 as write (total=19ms data=656 B excise=true ingestion=5@18ms)
I260425 16:04:29.285369 4384 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r71/2:/Table/6{8-9}] 65  applied snapshot 7d83481b from (n1,s1):1 at applied index 30 as write (total=17ms data=985 B excise=true ingestion=5@16ms)
I260425 16:04:30.110553 4496 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r24/3:/Table/2{0-1}] 66  applied snapshot 68e7e1fe from (n2,s2):2 at applied index 25 as write (total=16ms data=806 B excise=true ingestion=5@15ms)
I260425 16:04:31.201605 4563 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r75/2:/Table/7{2-3}] 67  applied snapshot b3e0eba6 from (n1,s1):1 at applied index 15 as write (total=23ms data=655 B excise=true ingestion=5@15ms)
I260425 16:04:31.238381 4553 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r2/3:/{Meta2-System/NodeL…}] 68  applied snapshot 6fe46b96 from (n2,s2):2 at applied index 391 as write (total=30ms data=11 KiB excise=true ingestion=5@30ms)
I260425 16:04:32.275214 4479 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r72/2:/Table/{69-70}] 69  applied snapshot e3d9d430 from (n1,s1):1 at applied index 28 as write (total=19ms data=930 B excise=true ingestion=5@18ms)
I260425 16:04:32.697426 1022 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r26/2:/Table/2{2-3},raft] 70  rejected lease request repl=(n3,s3):2 seq=2 start=1777133072.412015779,0 type=LeaseExpiration exp=1777133078.474376636,0 pro=1777133072.474376636,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133072.412015779,0 type=LeaseExpiration exp=1777133078.474376636,0 pro=1777133072.474376636,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133072.412015779,0 type=LeaseExpiration exp=1777133078.474376636,0 pro=1777133072.474376636,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133072.412015779,0 type=LeaseExpiration exp=1777133078.474376636,0 pro=1777133072.474376636,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:34.012360 4651 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r78/2:/Table/7{5-6}] 71  applied snapshot 55f3638c from (n1,s1):1 at applied index 15 as write (total=65ms data=656 B excise=true ingestion=5@57ms)
I260425 16:04:34.235482 4606 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r46/3:/Table/4{2-3}] 72  applied snapshot 64c99fdf from (n2,s2):2 at applied index 26 as write (total=63ms data=806 B excise=true ingestion=5@63ms)
I260425 16:04:34.713870 4692 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r77/2:/Table/7{4-5}] 73  applied snapshot d7a2b343 from (n1,s1):1 at applied index 15 as write (total=68ms data=656 B excise=true ingestion=5@68ms)
I260425 16:04:34.797646 1106 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r39/2:/Table/3{5-6},raft] 74  rejected lease request repl=(n3,s3):2 seq=2 start=1777133074.413608075,0 type=LeaseExpiration exp=1777133080.500733852,0 pro=1777133074.500733852,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133074.413608075,0 type=LeaseExpiration exp=1777133080.500733852,0 pro=1777133074.500733852,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133074.413608075,0 type=LeaseExpiration exp=1777133080.500733852,0 pro=1777133074.500733852,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133074.413608075,0 type=LeaseExpiration exp=1777133080.500733852,0 pro=1777133074.500733852,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:36.744414 994 15@kv/kvserver/kvserverbase/forced_error.go:87 ⋮ [T1,Vsystem,n3,s3,r72/2:/Table/{69-70},raft] 75  rejected lease request repl=(n3,s3):2 seq=2 start=1777133076.413887410,0 type=LeaseExpiration exp=1777133082.483509302,0 pro=1777133076.483509302,0 acq=Request; current lease repl=(n3,s3):2 seq=2 start=1777133076.413887410,0 type=LeaseExpiration exp=1777133082.483509302,0 pro=1777133076.483509302,0 acq=Request; err: cannot replace lease repl=(n3,s3):2 seq=2 start=1777133076.413887410,0 type=LeaseExpiration exp=1777133082.483509302,0 pro=1777133076.483509302,0 acq=Request with repl=(n3,s3):2 seq=2 start=1777133076.413887410,0 type=LeaseExpiration exp=1777133082.483509302,0 pro=1777133076.483509302,0 acq=Request: ‹proposed under invalid lease›
I260425 16:04:36.819653 4696 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r83/2:/Table/{80-106}] 76  applied snapshot 752a9aa9 from (n1,s1):1 at applied index 19 as write (total=24ms data=725 B excise=true ingestion=5@23ms)
I260425 16:04:37.384583 4917 15@kv/kvserver/replica_raftstorage.go:572 ⋮ [T1,Vsystem,n3,s3,r80/2:/Table/7{7-8}] 77  applied snapshot 0b1f155f from (n1,s1):1 at applied index 15 as write (total=30ms data=656 B excise=true ingestion=5@29ms)
